0 21
1 21
2 21
3 21
4 21
5 21
6 21
7 22
8 23
9 24
10 25
11 26
12 579663
13 1068704
14 1282602
15 1373843
16 1432141
17 1473418
18 1523786
19 1540966
20 1560070
21 1578190
22 1586814
23 1604437
24 1619746
25 1621709
26 1622744
27 1623038
28 1623057
