0 531031
1 573930
2 853517
3 1019579
4 1201405
5 2427204
6 3906316
7 6073287
8 8644605
9 13817139
10 25052914
11 42730075
12 60782859
13 72881980
14 80848712
15 85713182
16 88603912
17 91094877
18 92122567
19 92984533
20 93657665
21 94076812
22 94256348
23 94345696
24 94384076
25 94398185
26 94405503
27 94408662
28 94409772
29 94410457
30 94410665
31 94410837
32 94410928
33 94410966
34 94410967
