0 16487
1 16837
2 16873
3 27321
4 112193
5 177904
6 286613
7 382509
8 727791
9 1553657
10 3160031
11 6713679
12 12172679
13 16657631
14 19458454
15 21527158
16 22299201
17 22631705
18 22857853
19 22976187
20 23113835
21 23264627
22 23380516
23 23468880
24 23515227
25 23545248
26 23555122
27 23555626
28 23555647
29 23555672
30 23555672
31 23555814
32 23555815
